time,parset,var,mean,median,q025,q975,q25,q75,date
2020.17522245038,1,a_D,0.3279,0,0,2,0,1,2020-03-05
2020.17522245038,1,a_deltaH,5.3825,5,1,10,4,7,2020-03-05
2020.17522245038,1,a_deltaID,8.4249,8,4,14,7,10,2020-03-05
2020.17522245038,1,a_deltaU,0.9421,1,-1,4,0,2,2020-03-05
2020.17522245038,1,a_DH,0.0635,0,0,1,0,0,2020-03-05
2020.17522245038,1,a_DI,0.246,0,0,1,0,0,2020-03-05
2020.17522245038,1,a_DU,0.0184,0,0,0,0,0,2020-03-05
2020.17522245038,1,a_H,8.5068,8,4,14,7,10,2020-03-05
2020.17522245038,1,a_I,2287.5177,2279,1835,2798.0249999999996,2116,2447,2020-03-05
2020.17522245038,1,a_O,3.0424,3,0,7,2,4,2020-03-05
2020.17522245038,1,a_OU,0.3115,0,0,2,0,1,2020-03-05
2020.17522245038,1,a_U,1.272,1,0,4,0,2,2020-03-05
2020.17522245038,1,D,1.4148,1,0,4,1,2,2020-03-05
2020.17522245038,1,E,8152.3446,8129,6489.9749999999995,10018,7520,8726,2020-03-05
2020.17522245038,1,H,3.4488,3,0,7,2,5,2020-03-05
2020.17522245038,1,H_curr,35.0139,35,26,45,32,38,2020-03-05
2020.17522245038,1,H_d,4.0547,4,1,8,3,5,2020-03-05
2020.17522245038,1,H_s,22.9117,23,15,31,20,26,2020-03-05
2020.17522245038,1,I1,3241.8737,3233,2625,3928.0249999999996,3008.75,3458,2020-03-05
2020.17522245038,1,I2,2323.7943,2316,1901.975,2794.0249999999996,2163,2471.25,2020-03-05
2020.17522245038,1,I3,1670.4916,1664,1374,1992.0249999999996,1560,1775,2020-03-05
2020.17522245038,1,I_d,172.896,172,139,209,160,185,2020-03-05
2020.17522245038,1,I_h,51.5629,51,37,67,46,56,2020-03-05
2020.17522245038,1,N,8552429.9726,8552430,8552418,8552441,8552426,8552434,2020-03-05
2020.17522245038,1,R,3917.0298,3908,3421,4459,3729,4100,2020-03-05
2020.17522245038,1,Rt,2.9249739938088357,2.915876726691029,2.3888633807448647,3.5236687882173197,2.7208485259628636,3.114028690761984,2020-03-05
2020.17522245038,1,S,8532904.5784000009,8532940.5,8529282.875,8536166.05,8531759.75,8534143.25,2020-03-05
2020.17522245038,1,tot_I,10921.077,10899,9155.949999999999,12820.025,10268,11542,2020-03-05
2020.17522245038,1,U_curr,4.5987,4,1,9,3,6,2020-03-05
2020.17522245038,1,U_d,1.3773,1,0,4,1,2,2020-03-05
2020.17522245038,1,U_s,3.2214,3,0,7,2,4,2020-03-05
2020.17522245038,1,X,5.441083703881653,5.44289466364383,5.243541804919397,5.632226841071945,5.3736679148406115,5.508641411707089,2020-03-05
2020.17522245038,2,a_D,0.3008,0,0,2,0,1,2020-03-05
2020.17522245038,2,a_deltaH,5.0817,5,1,10,3,7,2020-03-05
2020.17522245038,2,a_deltaID,7.9725,8,4,13,6,9,2020-03-05
2020.17522245038,2,a_deltaU,0.9304,1,-1,4,0,2,2020-03-05
2020.17522245038,2,a_DH,0.0634,0,0,1,0,0,2020-03-05
2020.17522245038,2,a_DI,0.219,0,0,1,0,0,2020-03-05
2020.17522245038,2,a_DU,0.0184,0,0,0,0,0,2020-03-05
2020.17522245038,2,a_H,8.0543,8,4,13,6,10,2020-03-05
2020.17522245038,2,a_I,2234.4624,2224,1767,2762.0249999999996,2060,2399,2020-03-05
2020.17522245038,2,a_O,2.8908,3,0,6,2,4,2020-03-05
2020.17522245038,2,a_OU,0.2916,0,0,2,0,1,2020-03-05
2020.17522245038,2,a_U,1.2404,1,0,4,0,2,2020-03-05
2020.17522245038,2,D,1.3142,1,0,4,0,2,2020-03-05
2020.17522245038,2,E,8012.8552,7966,6268.95,9983.05,7366.75,8622,2020-03-05
2020.17522245038,2,H,3.3121,3,0,7,2,4,2020-03-05
2020.17522245038,2,H_curr,33.8519,34,25,43,31,37,2020-03-05
2020.17522245038,2,H_d,3.9751,4,1,8,3,5,2020-03-05
2020.17522245038,2,H_s,22.069,22,15,30,19,25,2020-03-05
2020.17522245038,2,I1,3147.7587,3134,2516.975,3853,2914,3371,2020-03-05
2020.17522245038,2,I2,2230.804,2224.5,1802.9750000000001,2706,2070,2378,2020-03-05
2020.17522245038,2,I3,1588.881,1583,1297,1921,1480,1690,2020-03-05
2020.17522245038,2,I_d,165.0653,164,132,202,152,177,2020-03-05
2020.17522245038,2,I_h,48.8152,49,35,64,44,54,2020-03-05
2020.17522245038,2,N,8552431.3382,8552432,8552420,8552442,8552428,8552435,2020-03-05
2020.17522245038,2,R,3700.7965,3691,3215,4256.025,3514,3873,2020-03-05
2020.17522245038,2,Rt,3.041457152601123,3.0250786157335066,2.4416153415795385,3.7180566478434685,2.812308039929497,3.25174086950289,2020-03-05
2020.17522245038,2,S,8533540.858,8533588,8529867.799999999,8536891.025,8532385,8534777.25,2020-03-05
2020.17522245038,2,tot_I,10416.2868,10388,8677.975,12371.05,9761.75,11028,2020-03-05
2020.17522245038,2,U_curr,4.4957,4,1,9,3,6,2020-03-05
2020.17522245038,2,U_d,1.3561,1,0,4,0,2,2020-03-05
2020.17522245038,2,U_s,3.1396,3,0,7,2,4,2020-03-05
2020.17522245038,2,X,5.4793223735226775,5.479661205003001,5.265383970306296,5.6859252477184,5.406729637895514,5.551914630274917,2020-03-05
2020.17522245038,3,a_D,0.2831,0,0,2,0,0,2020-03-05
2020.17522245038,3,a_deltaH,5.0904,5,1,10,4,7,2020-03-05
2020.17522245038,3,a_deltaID,7.9655,8,4,13,6,9,2020-03-05
2020.17522245038,3,a_deltaU,0.9264,1,-1,3,0,2,2020-03-05
2020.17522245038,3,a_DH,0.0632,0,0,1,0,0,2020-03-05
2020.17522245038,3,a_DI,0.2043,0,0,1,0,0,2020-03-05
2020.17522245038,3,a_DU,0.0156,0,0,0,0,0,2020-03-05
2020.17522245038,3,a_H,8.0443,8,4,13,6,10,2020-03-05
2020.17522245038,3,a_I,2241.5208,2232,1710.9500000000003,2838,2043,2430,2020-03-05
2020.17522245038,3,a_O,2.8751,3,0,6,2,4,2020-03-05
2020.17522245038,3,a_OU,0.2853,0,0,2,0,1,2020-03-05
2020.17522245038,3,a_U,1.2273,1,0,4,0,2,2020-03-05
2020.17522245038,3,D,1.2154,1,0,4,0,2,2020-03-05
2020.17522245038,3,E,8066.4056,8031,6086,10253.025,7320,8764,2020-03-05
2020.17522245038,3,H,3.3423,3,0,7,2,4,2020-03-05
2020.17522245038,3,H_curr,34.1279,34,25,44,31,37,2020-03-05
2020.17522245038,3,H_d,4.023,4,1,8,3,5,2020-03-05
2020.17522245038,3,H_s,22.2074,22,15,31,19,25,2020-03-05
2020.17522245038,3,I1,3151.9817,3139,2434,3939.0249999999996,2884,3403,2020-03-05
2020.17522245038,3,I2,2226.1407,2218,1741,2769,2041,2396,2020-03-05
2020.17522245038,3,I3,1584.0255,1576,1249,1968.0249999999996,1457,1702,2020-03-05
2020.17522245038,3,I_d,168.8693,168,131,210,155,182,2020-03-05
2020.17522245038,3,I_h,48.9373,49,34,65,44,54,2020-03-05
2020.17522245038,3,N,8552431.1015,8552431,8552419,8552442,8552427,8552435,2020-03-05
2020.17522245038,3,R,3708.5152,3693,3108.975,4392.025,3484,3915,2020-03-05
2020.17522245038,3,Rt,3.102988140518704,3.0793604919641657,2.3418257036530914,4.026047660931149,2.798515248321203,3.3775649188732775,2020-03-05
2020.17522245038,3,S,8533480.7814,8533554.5,8529333.975,8537280.1,8532157,8534885.25,2020-03-05
2020.17522245038,3,tot_I,10417.813,10381.5,8395.85,12691.025,9661,11120,2020-03-05
2020.17522245038,3,U_curr,4.5552,4,1,9,3,6,2020-03-05
2020.17522245038,3,U_d,1.3999,1,0,4,1,2,2020-03-05
2020.17522245038,3,U_s,3.1553,3,0,7,2,4,2020-03-05
2020.17522245038,3,X,5.495469877805222,5.4974460681319055,5.2236549655536635,5.765509289069273,5.401813133239152,5.589879136704107,2020-03-05
2020.17796030116,1,a_D,1.4018,1,1,3,1,2,2020-03-05
2020.17796030116,1,a_deltaH,8.1465,8,3,14,6,10,2020-03-05
2020.17796030116,1,a_deltaID,11.4528,11,6,17,9.75,13,2020-03-05
2020.17796030116,1,a_deltaU,1.0554,1,-1,4,0,2,2020-03-05
2020.17796030116,1,a_DH,0.2522,0,0,1,0,0,2020-03-05
2020.17796030116,1,a_DI,1.0744,1,0,3,1,1,2020-03-05
2020.17796030116,1,a_DU,0.0752,0,0,1,0,0,2020-03-05
2020.17796030116,1,a_H,11.7802,12,7,18,10,14,2020-03-05
2020.17796030116,1,a_I,2870.5566,2859.5,2262.9750000000004,3536,2645,3081,2020-03-05
2020.17796030116,1,a_O,3.3063,3,0,7,2,4,2020-03-05
2020.17796030116,1,a_OU,0.3451,0,0,2,0,1,2020-03-05
2020.17796030116,1,a_U,1.4757,1,0,4,1,2,2020-03-05
2020.17796030116,1,D,2.8166,3,1,6,2,4,2020-03-05
2020.17796030116,1,E,10260.4574,10218.5,8072.975,12721.05,9448,11023,2020-03-05
2020.17796030116,1,H,4.2138,4,1,9,3,5,2020-03-05
2020.17796030116,1,H_curr,43.1604,43,33,54,39,47,2020-03-05
2020.17796030116,1,H_d,4.9429,5,1,10,3,6,2020-03-05
2020.17796030116,1,H_s,28.3496,28,20,38,25,31,2020-03-05
2020.17796030116,1,I1,4063.5222,4050,3256.975,4957.025,3765,4343.25,2020-03-05
2020.17796030116,1,I2,2905.6101,2896,2367,3504,2701,3092.25,2020-03-05
2020.17796030116,1,I3,2083.8018,2077,1712.975,2497,1944,2216,2020-03-05
2020.17796030116,1,I_d,215.0825,214,174,260,200,229,2020-03-05
2020.17796030116,1,I_h,63.455,63,47,81,57,69,2020-03-05
2020.17796030116,1,N,8552419.3689,8552420,8552406,8552432,8552415,8552424,2020-03-05
2020.17796030116,1,R,4907.185,4896,4246,5614,4660,5146,2020-03-05
2020.17796030116,1,Rt,3.0228983265936993,2.9891760546044503,2.242966818266847,3.976737613732298,2.708975834185035,3.3043392992029474,2020-03-05
2020.17796030116,1,S,8527925.909,8527978.5,8523266.95,8532193.225,8526474.75,8529520,2020-03-05
2020.17796030116,1,tot_I,13791.6336,13755,11528.925,16274.025,12948,14593,2020-03-05
2020.17796030116,1,U_curr,5.6541,6,2,11,4,7,2020-03-05
2020.17796030116,1,U_d,1.6789,2,0,4,1,2,2020-03-05
2020.17796030116,1,U_s,3.9752,4,1,8,3,5,2020-03-05
2020.17796030116,1,X,5.468193363278565,5.467721905582543,5.180523587084049,5.753185912687497,5.369294766524533,5.567960666466257,2020-03-05
2020.17796030116,2,a_D,1.3579,1,1,3,1,2,2020-03-05
2020.17796030116,2,a_deltaH,7.8552,8,3,13,6,10,2020-03-05
2020.17796030116,2,a_deltaID,10.9906,11,6,17,9,13,2020-03-05
2020.17796030116,2,a_deltaU,1.0136,1,-1,4,0,2,2020-03-05
2020.17796030116,2,a_DH,0.2494,0,0,1,0,0,2020-03-05
2020.17796030116,2,a_DI,1.0316,1,0,2,1,1,2020-03-05
2020.17796030116,2,a_DU,0.0769,0,0,1,0,0,2020-03-05
2020.17796030116,2,a_H,11.3169,11,6,17,9,13,2020-03-05
2020.17796030116,2,a_I,2830.8984,2814,2201.975,3544.0249999999996,2595,3053,2020-03-05
2020.17796030116,2,a_O,3.1354,3,0,7,2,4,2020-03-05
2020.17796030116,2,a_OU,0.322,0,0,2,0,1,2020-03-05
2020.17796030116,2,a_U,1.4125,1,0,4,1,2,2020-03-05
2020.17796030116,2,D,2.6721,2,1,6,2,3,2020-03-05
2020.17796030116,2,E,10188.0387,10137,7883.9000000000005,12800.025,9310.75,10996,2020-03-05
2020.17796030116,2,H,4.0561,4,1,8,3,5,2020-03-05
2020.17796030116,2,H_curr,41.7071,42,32,52,38,45,2020-03-05
2020.17796030116,2,H_d,4.8305,5,1,9,3,6,2020-03-05
2020.17796030116,2,H_s,27.3112,27,19,37,24,30,2020-03-05
2020.17796030116,2,I1,3982.6181,3958,3146.9500000000003,4916.025,3674,4277,2020-03-05
2020.17796030116,2,I2,2813.9275,2802.5,2258,3429,2609,3005.25,2020-03-05
2020.17796030116,2,I3,1996.7337,1990,1624,2413.0249999999996,1857,2126,2020-03-05
2020.17796030116,2,I_d,205.7452,205,166,251,191,220,2020-03-05
2020.17796030116,2,I_h,60.1804,60,44,78,54,66,2020-03-05
2020.17796030116,2,N,8552421.1115,8552421,8552408,8552433,8552417,8552426,2020-03-05
2020.17796030116,2,R,4644.6011,4630,3998.9750000000004,5366.025,4397.75,4871,2020-03-05
2020.17796030116,2,Rt,3.153204426950291,3.114899857552719,2.2844265994435435,4.205085218168184,2.806418219361948,3.458420132106784,2020-03-05
2020.17796030116,2,S,8528534.7761,8528629,8523638.775,8532911.075000001,8527005,8530148.25,2020-03-05
2020.17796030116,2,tot_I,13247.1852,13213.5,10969,15802.05,12396,14035,2020-03-05
2020.17796030116,2,U_curr,5.5093,5,2,10,4,7,2020-03-05
2020.17796030116,2,U_d,1.6484,1,0,4.024999999999636,1,2,2020-03-05
2020.17796030116,2,U_s,3.8609,4,1,8,2,5,2020-03-05
2020.17796030116,2,X,5.50892934872714,5.5089211258952435,5.198839176818966,5.809018684320496,5.404633140439337,5.613536000517137,2020-03-05
2020.17796030116,3,a_D,1.3426,1,1,3,1,2,2020-03-05
2020.17796030116,3,a_deltaH,7.9064,8,3,14,6,10,2020-03-05
2020.17796030116,3,a_deltaID,11.0616,11,6,17,9,13,2020-03-05
2020.17796030116,3,a_deltaU,1.0088,1,-1,4,0,2,2020-03-05
2020.17796030116,3,a_DH,0.2504,0,0,1,0,0,2020-03-05
2020.17796030116,3,a_DI,1.0061,1,0,2,1,1,2020-03-05
2020.17796030116,3,a_DU,0.0861,0,0,1,0,0,2020-03-05
2020.17796030116,3,a_H,11.3981,11,7,17,9,13,2020-03-05
2020.17796030116,3,a_I,2855.1559,2840,2135,3652,2582,3112,2020-03-05
2020.17796030116,3,a_O,3.1552,3,0,7,2,4,2020-03-05
2020.17796030116,3,a_OU,0.3189,0,0,2,0,1,2020-03-05
2020.17796030116,3,a_U,1.4138,1,0,4,1,2,2020-03-05
2020.17796030116,3,D,2.558,2,1,5,2,3,2020-03-05
2020.17796030116,3,E,10338.6582,10266,7699.9749999999995,13352,9327,11281,2020-03-05
2020.17796030116,3,H,4.0993,4,1,8,3,5,2020-03-05
2020.17796030116,3,H_curr,42.0343,42,32,54,38,46,2020-03-05
2020.17796030116,3,H_d,4.9004,5,1,10,3,6,2020-03-05
2020.17796030116,3,H_s,27.4706,27,19,37,24,31,2020-03-05
2020.17796030116,3,I1,4004.7147,3988,3056.975,5056,3649,4337.25,2020-03-05
2020.17796030116,3,I2,2817.1011,2805.5,2189.9500000000003,3498.0249999999996,2586,3034,2020-03-05
2020.17796030116,3,I3,1993.8474,1987,1570,2471,1833.75,2139,2020-03-05
2020.17796030116,3,I_d,210.472,209,165,262,193,227,2020-03-05
2020.17796030116,3,I_h,60.2284,60,43,79.02499999999964,54,66,2020-03-05
2020.17796030116,3,N,8552420.8437,8552421,8552407,8552433,8552416,8552426,2020-03-05
2020.17796030116,3,R,4648.013,4631,3875,5540,4354,4920,2020-03-05
2020.17796030116,3,Rt,3.297749913953962,3.2377407082731224,2.1374256517806356,4.823066198706712,2.8073660103734888,3.7149797561302242,2020-03-05
2020.17796030116,3,S,8528353.3729,8528442.5,8522910.775,8533294.025,8526631,8530178.25,2020-03-05
2020.17796030116,3,tot_I,13272.9689,13227.5,10650.95,16105.025,12305.75,14184.25,2020-03-05
2020.17796030116,3,U_curr,5.564,5,2,10,4,7,2020-03-05
2020.17796030116,3,U_d,1.6969,2,0,5,1,2,2020-03-05
2020.17796030116,3,U_s,3.8671,4,1,8,2,5,2020-03-05
2020.17796030116,3,X,5.544565122247306,5.547599899348186,5.132326263513112,5.946133951897278,5.404970802147133,5.68509735383324,2020-03-05
2020.18069815195,1,a_D,0.5384,0,0,2,0,1,2020-03-06
2020.18069815195,1,a_deltaH,5.587,5,0,12,4,8,2020-03-06
2020.18069815195,1,a_deltaID,11.0932,11,5,18,9,13,2020-03-06
2020.18069815195,1,a_deltaU,1.1054,1,-2,4,0,2,2020-03-06
2020.18069815195,1,a_DH,0.1185,0,0,1,0,0,2020-03-06
2020.18069815195,1,a_DI,0.3825,0,0,2,0,1,2020-03-06
2020.18069815195,1,a_DU,0.0374,0,0,1,0,0,2020-03-06
2020.18069815195,1,a_H,11.2491,11,6,18,9,13,2020-03-06
2020.18069815195,1,a_I,3628.0971,3615,2886,4482.049999999999,3344.75,3892,2020-03-06
2020.18069815195,1,a_O,5.5062,5,2,10,4,7,2020-03-06
2020.18069815195,1,a_OU,0.5836,0,0,2,0,1,2020-03-06
2020.18069815195,1,a_U,1.7264,2,0,5,1,3,2020-03-06
2020.18069815195,1,D,3.355,3,1,7,2,4,2020-03-06
2020.18069815195,1,E,13031.892,12974,10440.875,15972.025,12067,13944,2020-03-06
2020.18069815195,1,H,4.6712,5,1,9,3,6,2020-03-06
2020.18069815195,1,H_curr,48.7474,49,37,62,45,53,2020-03-06
2020.18069815195,1,H_d,5.9272,6,2,11,4,7,2020-03-06
2020.18069815195,1,H_s,31.3895,31,22,42,28,35,2020-03-06
2020.18069815195,1,I1,5119.7806,5105,4102.975,6257.025,4740,5475,2020-03-06
2020.18069815195,1,I2,3641.4502,3633,2940,4416.025,3377,3882.25,2020-03-06
2020.18069815195,1,I3,2604.9717,2595,2130,3138,2425,2771,2020-03-06
2020.18069815195,1,I_d,268.5222,268,219,322,250,286,2020-03-06
2020.18069815195,1,I_h,82.5511,82,63,103,75,89,2020-03-06
2020.18069815195,1,N,8552412.1381,8552412,8552396,8552426,8552407,8552417,2020-03-06
2020.18069815195,1,R,6143.3525,6126,5279,7079,5820,6451,2020-03-06
2020.18069815195,1,Rt,3.0394460200131763,2.9968617107646125,2.135338493910804,4.179424648259611,2.6644511224613567,3.3630836573681013,2020-03-06
2020.18069815195,1,S,8521526.3773,8521590,8515828.525,8526673.05,8519724.75,8523450.5,2020-03-06
2020.18069815195,1,tot_I,17419.7307,17388.5,14516,20571,16338.75,18430,2020-03-06
2020.18069815195,1,U_curr,6.7595,7,2,12,5,8,2020-03-06
2020.18069815195,1,U_d,2.1003,2,0,5,1,3,2020-03-06
2020.18069815195,1,U_s,4.6592,4,1,9,3,6,2020-03-06
2020.18069815195,1,X,5.469584132139462,5.470289769901054,5.1313493042455445,5.802897706878647,5.352722203745149,5.585582433435971,2020-03-06
2020.18069815195,2,a_D,0.4961,0,0,2,0,1,2020-03-06
2020.18069815195,2,a_deltaH,5.1577,5,0,11,3,7,2020-03-06
2020.18069815195,2,a_deltaID,10.4531,10,5,17,8,12,2020-03-06
2020.18069815195,2,a_deltaU,1.0396,1,-2,4,0,2,2020-03-06
2020.18069815195,2,a_DH,0.1144,0,0,1,0,0,2020-03-06
2020.18069815195,2,a_DI,0.3472,0,0,2,0,1,2020-03-06
2020.18069815195,2,a_DU,0.0345,0,0,1,0,0,2020-03-06
2020.18069815195,2,a_H,10.602,10,5,17,8,13,2020-03-06
2020.18069815195,2,a_I,3614.472,3599,2818.9500000000003,4513.025,3318,3894,2020-03-06
2020.18069815195,2,a_O,5.2954,5,2,9,4,7,2020-03-06
2020.18069815195,2,a_OU,0.5593,0,0,2,0,1,2020-03-06
2020.18069815195,2,a_U,1.6334,1,0,5,1,2,2020-03-06
2020.18069815195,2,D,3.1682,3,1,6,2,4,2020-03-06
2020.18069815195,2,E,13074.4792,12990,10324.95,16210.099999999999,12052,14040.25,2020-03-06
2020.18069815195,2,H,4.4638,4,1,9,3,6,2020-03-06
2020.18069815195,2,H_curr,46.8648,47,36,59,43,51,2020-03-06
2020.18069815195,2,H_d,5.7384,6,2,11,4,7,2020-03-06
2020.18069815195,2,H_s,30.1137,30,21,40,27,33,2020-03-06
2020.18069815195,2,I1,5068.1177,5045,3997,6258.025,4670,5438,2020-03-06
2020.18069815195,2,I2,3559.5103,3541,2839.925,4374.025,3293,3815,2020-03-06
2020.18069815195,2,I3,2516.5899,2509,2038.9750000000001,3048.0249999999996,2340,2683,2020-03-06
2020.18069815195,2,I_d,258.1775,257,208,314,240,276,2020-03-06
2020.18069815195,2,I_h,78.8931,79,60,100,72,86,2020-03-06
2020.18069815195,2,N,8552414.4181,8552415,8552399,8552428,8552410,8552419,2020-03-06
2020.18069815195,2,R,5831.3357,5816.5,4987.975,6781.025,5510,6126.25,2020-03-06
2020.18069815195,2,Rt,3.1789515318742625,3.1301107446918364,2.168456041384149,4.450928693193441,2.756217766103564,3.543457485018421,2020-03-06
2020.18069815195,2,S,8522033.8636,8522129,8516103.950000001,8527364.125,8520197.75,8523995.25,2020-03-06
2020.18069815195,2,tot_I,16861.6572,16812.5,13909,20108.025,15774.75,17881.25,2020-03-06
2020.18069815195,2,U_curr,6.5489,6,2,12,5,8,2020-03-06
2020.18069815195,2,U_d,2.0496,2,0,5,1,3,2020-03-06
2020.18069815195,2,U_s,4.4993,4,1,9,3,6,2020-03-06
2020.18069815195,2,X,5.512280151648475,5.5137925086323865,5.146739523720573,5.8658368931946585,5.386583490487851,5.6378270663538705,2020-03-06
2020.18069815195,3,a_D,0.4634,0,0,2,0,1,2020-03-06
2020.18069815195,3,a_deltaH,5.2447,5,0,11,3,7,2020-03-06
2020.18069815195,3,a_deltaID,10.5329,10,5,17,8,13,2020-03-06
2020.18069815195,3,a_deltaU,1.0742,1,-2,4,0,2,2020-03-06
2020.18069815195,3,a_DH,0.1099,0,0,1,0,0,2020-03-06
2020.18069815195,3,a_DI,0.3201,0,0,2,0,1,2020-03-06
2020.18069815195,3,a_DU,0.0334,0,0,1,0,0,2020-03-06
2020.18069815195,3,a_H,10.6762,10,5,17,8,13,2020-03-06
2020.18069815195,3,a_I,3689.5675,3663,2779,4729.025,3345,4006.25,2020-03-06
2020.18069815195,3,a_O,5.2882,5,2,10,4,7,2020-03-06
2020.18069815195,3,a_OU,0.5617,0,0,2,0,1,2020-03-06
2020.18069815195,3,a_U,1.6693,2,0,5,1,2,2020-03-06
2020.18069815195,3,D,3.0214,3,1,6,2,4,2020-03-06
2020.18069815195,3,E,13494.4914,13409.5,10330.725,17154.1,12257.75,14651,2020-03-06
2020.18069815195,3,H,4.5011,4,1,9,3,6,2020-03-06
2020.18069815195,3,H_curr,47.279,47,36,60,43,51,2020-03-06
2020.18069815195,3,H_d,5.8373,6,2,11,4,7,2020-03-06
2020.18069815195,3,H_s,30.3024,30,21,41,27,34,2020-03-06
2020.18069815195,3,I1,5143.8861,5113.5,3928.975,6496,4689,5567,2020-03-06
2020.18069815195,3,I2,3579.1917,3562.5,2761.975,4469.025,3277,3865,2020-03-06
2020.18069815195,3,I3,2519.2562,2511,1971.975,3111,2319,2710,2020-03-06
2020.18069815195,3,I_d,263.7853,262,208,327,243,284,2020-03-06
2020.18069815195,3,I_h,78.9404,78,59,102,71,86,2020-03-06
2020.18069815195,3,N,8552414.0614,8552414,8552398,8552428,8552409,8552419,2020-03-06
2020.18069815195,3,R,5833.1763,5813,4842,6975.049999999999,5457,6181,2020-03-06
2020.18069815195,3,Rt,3.3676659890814524,3.270343858504755,2.022464139589358,5.262236871586845,2.769816674086144,3.851107934798016,2020-03-06
2020.18069815195,3,S,8521507.9722,8521635,8514918.799999999,8527497,8519426.75,8523723.75,2020-03-06
2020.18069815195,3,tot_I,16962.5364,16899.5,13626,20560,15750,18113,2020-03-06
2020.18069815195,3,U_curr,6.6382,6,2,12,5,8,2020-03-06
2020.18069815195,3,U_d,2.1048,2,0,5,1,3,2020-03-06
2020.18069815195,3,U_s,4.5334,4,1,9,3,6,2020-03-06
2020.18069815195,3,X,5.557402382867859,5.5576192600715775,5.077040748451245,6.03328032203374,5.391505260504163,5.721085007139993,2020-03-06
2020.18343600274,1,a_D,1.6002,1,1,4,1,2,2020-03-08
2020.18343600274,1,a_deltaH,13.0336,13,6,20,11,15,2020-03-08
2020.18343600274,1,a_deltaID,17.7952,18,11,25,15,20,2020-03-08
2020.18343600274,1,a_deltaU,1.4401,1,-1,5,0,2,2020-03-08
2020.18343600274,1,a_DH,0.2695,0,0,1,0,0,2020-03-08
2020.18343600274,1,a_DI,1.2452,1,0,3,1,2,2020-03-08
2020.18343600274,1,a_DU,0.0855,0,0,1,0,0,2020-03-08
2020.18343600274,1,a_H,18.1502,18,12,26,16,21,2020-03-08
2020.18343600274,1,a_I,4595.5482,4571,3708,5615.049999999999,4262,4909,2020-03-08
2020.18343600274,1,a_O,4.7616,5,1,9,3,6,2020-03-08
2020.18343600274,1,a_OU,0.5062,0,0,2,0,1,2020-03-08
2020.18343600274,1,a_U,2.0318,2,0,5,1,3,2020-03-08
2020.18343600274,1,D,4.9552,5,2,9,4,6,2020-03-08
2020.18343600274,1,E,16379.5104,16289,13338.825,19877.024999999998,15212,17456,2020-03-08
2020.18343600274,1,H,6.192,6,2,11,4,8,2020-03-08
2020.18343600274,1,H_curr,61.781,62,49,76,57,66,2020-03-08
2020.18343600274,1,H_d,7.4484,7,3,13,6,9,2020-03-08
2020.18343600274,1,H_s,39.941,40,29,52,36,44,2020-03-08
2020.18343600274,1,I1,6470.0135,6449,5271,7820.049999999999,6017,6887,2020-03-08
2020.18343600274,1,I2,4582.5105,4568,3708,5535,4257.75,4882,2020-03-08
2020.18343600274,1,I3,3263.7447,3255,2662,3933.0249999999996,3035,3472,2020-03-08
2020.18343600274,1,I_d,334.9343,334,274,401,313,356,2020-03-08
2020.18343600274,1,I_h,103.0692,103,80,127,95,111,2020-03-08
2020.18343600274,1,N,8552396.0642,8552396,8552378,8552412,8552391,8552402,2020-03-08
2020.18343600274,1,R,7687.2705,7668,6564,8890.074999999999,7271,8084,2020-03-08
2020.18343600274,1,Rt,2.9353767473309755,2.893761210190832,2.0328986152457906,4.071493812621657,2.560603088617129,3.2679831146384237,2020-03-08
2020.18343600274,1,S,8513583.2107,8513663,8506973.825,8519602,8511517.75,8515800.25,2020-03-08
2020.18343600274,1,tot_I,22015.2789,21967.5,18435,25896.225,20696.75,23250,2020-03-08
2020.18343600274,1,U_curr,8.1996,8,3,14,6,10,2020-03-08
2020.18343600274,1,U_d,2.5627,2,0,6,1,4,2020-03-08
2020.18343600274,1,U_s,5.6369,5,2,11,4,7,2020-03-08
2020.18343600274,1,X,5.433628049481246,5.4352812373854125,5.082186787798445,5.776734082693106,5.312966937426705,5.556897135293635,2020-03-08
2020.18343600274,2,a_D,1.5527,1,1,3,1,2,2020-03-08
2020.18343600274,2,a_deltaH,12.6147,13,6,19,10,15,2020-03-08
2020.18343600274,2,a_deltaID,17.1608,17,11,24,15,19,2020-03-08
2020.18343600274,2,a_deltaU,1.3782,1,-1,5,0,2,2020-03-08
2020.18343600274,2,a_DH,0.269,0,0,1,0,0,2020-03-08
2020.18343600274,2,a_DI,1.1968,1,0,3,1,2,2020-03-08
2020.18343600274,2,a_DU,0.0869,0,0,1,0,0,2020-03-08
2020.18343600274,2,a_H,17.5167,17,11,25,15,20,2020-03-08
2020.18343600274,2,a_I,4629.7961,4606,3680.975,5708.025,4277,4960,2020-03-08
2020.18343600274,2,a_O,4.5461,4,1,9,3,6,2020-03-08
2020.18343600274,2,a_OU,0.4846,0,0,2,0,1,2020-03-08
2020.18343600274,2,a_U,1.9497,2,0,5,1,3,2020-03-08
2020.18343600274,2,D,4.7209,5,2,8,4,6,2020-03-08
2020.18343600274,2,E,16607.5543,16539.5,13277.949999999999,20405.024999999998,15384.75,17750.25,2020-03-08
2020.18343600274,2,H,5.938,6,2,11,4,7,2020-03-08
2020.18343600274,2,H_curr,59.4795,59,47,73,55,64,2020-03-08
2020.18343600274,2,H_d,7.2272,7,3,13,5,9,2020-03-08
